date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc,station_clean,code_red
2022-09-28T00:00:00Z,16:20,Wednesday,RUNNYMEDE STATION,TUMVS,4,7,W,BD,5000,Operator Violated Signal,RUNNYMEDE,Operator Violated
2022-09-28T00:00:00Z,16:28,Wednesday,CHRISTIE STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,CHRISTIE,Injured
2022-09-28T00:00:00Z,17:02,Wednesday,ST ANDREW STATION,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident,ST ANDREW,Escalator/Elevator
2022-09-28T00:00:00Z,17:17,Wednesday,DUPONT STATION,PUOPO,6,9,S,YU,5676,OPTO (COMMS) Train Door Monitoring,DUPONT,OPTO
2022-09-28T00:00:00Z,17:22,Wednesday,MUSEUM STATION,SUAP,0,0,N,YU,5921,Assault / Patron Involved,MUSEUM,Assault
2022-09-28T00:00:00Z,17:48,Wednesday,LAWRENCE WEST STATION,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident,LAWRENCE,Escalator/Elevator
2022-09-28T00:00:00Z,18:19,Wednesday,DAVISVILLE STATION,SUDP,0,0,S,YU,5931,Disorderly Patron,DAVISVILLE,Disorderly
2022-09-28T00:00:00Z,18:33,Wednesday,DUPONT STATION,MUPAA,3,6,S,YU,5426,Passenger Assistance Alarm Activated - No Trouble Found,DUPONT,Passenger
2022-09-28T00:00:00Z,18:40,Wednesday,WELLESLEY STATION,SUAP,4,7,S,YU,5671,Assault / Patron Involved,WELLESLEY,Assault
2022-09-28T00:00:00Z,18:43,Wednesday,YORK MILLS STATION,SUDP,0,0,N,YU,5606,Disorderly Patron,YORK,Disorderly
2022-09-28T00:00:00Z,19:12,Wednesday,SPADINA YUS STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,SPADINA,Injured
2022-09-28T00:00:00Z,19:40,Wednesday,MUSEUM STATION,MUIR,4,8,N,YU,5391,Injured or ill Customer (On Train) - Medical Aid Refused,MUSEUM,Injured
2022-09-28T00:00:00Z,19:40,Wednesday,FINCH STATION,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident,FINCH,Escalator/Elevator
2022-09-28T00:00:00Z,19:58,Wednesday,ROYAL YORK STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,ROYAL,Escalator/Elevator
2022-09-28T00:00:00Z,20:06,Wednesday,LAWRENCE WEST STATION,PUSIO,7,11,S,YU,5936,Smart IO Failure,LAWRENCE,Smart
2022-09-28T00:00:00Z,20:50,Wednesday,YORK UNIVERSITY STATIO,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident,YORK,Escalator/Elevator
2022-09-28T00:00:00Z,20:58,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,BLOOR,Injured
2022-09-28T00:00:00Z,21:06,Wednesday,GREENWOOD STATION,MUPLB,18,22,W,BD,5324,Fire/Smoke Plan B - Source TTC,GREENWOOD,Fire/Smoke
2022-09-28T00:00:00Z,21:32,Wednesday,PAPE STATION,PUSCR,3,8,W,BD,5324,Subway Car Radio Fault,PAPE,Subway
2022-09-28T00:00:00Z,22:34,Wednesday,DUNDAS WEST STATION,SUO,9,13,E,BD,5102,Passenger Other,DUNDAS,Passenger
2022-09-28T00:00:00Z,22:39,Wednesday,PAPE STATION,EUDO,4,8,E,BD,5328,Door Problems - Faulty Equipment,PAPE,Door
2022-09-28T00:00:00Z,23:00,Wednesday,SHEPPARD WEST TO ST CL,MUO,0,0,NA,YU,0,Miscellaneous Other,SHEPPARD,Miscellaneous
2022-09-28T00:00:00Z,00:22,Wednesday,ST CLAIR WEST STATION,SUAE,0,0,NA,YU,0,Assault / Employee Involved,ST CLAIR,Assault
2022-09-28T00:00:00Z,05:38,Wednesday,BAYVIEW STATION,EUSC,0,0,E,SHP,6161,Speed Control Equipment,BAYVIEW,Speed
2022-09-28T00:00:00Z,05:40,Wednesday,BAYVIEW STATION,PUOPO,4,0,E,SHP,6161,OPTO (COMMS) Train Door Monitoring,BAYVIEW,OPTO
2022-09-28T00:00:00Z,05:47,Wednesday,LESLIE STATION,EUSC,0,0,E,SHP,6161,Speed Control Equipment,LESLIE,Speed
2022-09-28T00:00:00Z,06:08,Wednesday,BAYVIEW STATION,PUOPO,5,10,E,SHP,6161,OPTO (COMMS) Train Door Monitoring,BAYVIEW,OPTO
2022-09-28T00:00:00Z,08:11,Wednesday,SHEPPARD-YONGE STATION,EUTRD,5,10,E,SHP,6151,TR Cab Doors,SHEPPARD-YONGE,TR
2022-09-28T00:00:00Z,13:24,Wednesday,DON MILLS STATION,SUUT,8,13,E,SHP,6186,Unauthorized at Track Level,DON,Unauthorized
2022-09-28T00:00:00Z,17:45,Wednesday,LESLIE STATION,TUO,5,11,W,SHP,6156,Transportation Department - Other,LESLIE,Transportation
2022-09-29T00:00:00Z,05:40,Thursday,KENNEDY BD STATION,PUTWZ,3,0,W,BD,5182,Work Zone Problems - Track,KENNEDY,Work
2022-09-29T00:00:00Z,17:19,Thursday,SCARBOROUGH CTR STATIO,MRNOA,0,0,NA,SRT,0,No Operator Immediately Available - Not E.S.A. Related,SCARBOROUGH,No Operator
2022-09-29T00:00:00Z,05:49,Thursday,DONLANDS STATION,EUVE,3,0,W,BD,5205,Work Vehicle,DONLANDS,Work
2022-09-29T00:00:00Z,22:00,Thursday,KENNEDY SRT STATION TO,MRO,0,0,NA,SRT,0,Miscellaneous Other,KENNEDY,Miscellaneous
2022-09-29T00:00:00Z,06:04,Thursday,YORK MILLS STATION,TUCC,14,0,N,YU,5976,Transit Control Related Problems,YORK,Transit
2022-09-29T00:00:00Z,06:51,Thursday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5130,Passenger Assistance Alarm Activated - No Trouble Found,KENNEDY,Passenger
2022-09-29T00:00:00Z,07:04,Thursday,FINCH STATION,TUO,3,6,S,YU,6016,Transportation Department - Other,FINCH,Transportation
2022-09-29T00:00:00Z,07:13,Thursday,SHERBOURNE STATION,SUAP,0,0,NA,BD,0,Assault / Patron Involved,SHERBOURNE,Assault
2022-09-29T00:00:00Z,07:30,Thursday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,5761,OPTO (COMMS) Train Door Monitoring,ST GEORGE,OPTO
2022-09-29T00:00:00Z,07:32,Thursday,ST CLAIR STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,ST CLAIR,Injured
2022-09-29T00:00:00Z,07:35,Thursday,EGLINTON STATION,TUATC,4,7,S,YU,6036,ATC Operator Related,EGLINTON,ATC
2022-09-29T00:00:00Z,07:36,Thursday,SPADINA YUS STATION,PUOPO,4,7,N,YU,5761,OPTO (COMMS) Train Door Monitoring,SPADINA,OPTO
2022-09-29T00:00:00Z,07:47,Thursday,ST GEORGE YUS STATION,MUATC,0,0,N,YU,5711,ATC Project,ST GEORGE,ATC
2022-09-29T00:00:00Z,07:57,Thursday,KENNEDY BD STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,KENNEDY,Injured
2022-09-29T00:00:00Z,08:32,Thursday,KENNEDY BD STATION,SUUT,3,6,W,BD,5159,Unauthorized at Track Level,KENNEDY,Unauthorized
2022-09-29T00:00:00Z,09:43,Thursday,DUFFERIN STATION,MUPAA,0,0,E,BD,5102,Passenger Assistance Alarm Activated - No Trouble Found,DUFFERIN,Passenger
2022-09-29T00:00:00Z,09:48,Thursday,ST CLAIR WEST STATION,SUAP,3,6,S,YU,5521,Assault / Patron Involved,ST CLAIR,Assault
2022-09-29T00:00:00Z,09:50,Thursday,ST CLAIR STATION,MUIRS,8,11,N,YU,5796,Injured or ill Customer (In Station) - Medical Aid Refused,ST CLAIR,Injured
2022-09-29T00:00:00Z,10:29,Thursday,KIPLING STATION,MUTO,3,6,E,BD,5170,Misc. Transportation Other - Employee Non-Chargeable,KIPLING,Misc.
2022-09-29T00:00:00Z,11:10,Thursday,KIPLING STATION,TUO,3,6,W,BD,5032,Transportation Department - Other,KIPLING,Transportation
2022-09-29T00:00:00Z,11:18,Thursday,KIPLING STATION,PUCSC,5,8,E,BD,5032,Signal Control Problem - Signals,KIPLING,Signal
2022-09-29T00:00:00Z,11:45,Thursday,EGLINTON WEST STATION,MUNCA,0,0,NA,YU,0,NA,EGLINTON,NA
2022-09-29T00:00:00Z,12:56,Thursday,YORK UNIVERSITY STATIO,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,YORK,Injured
2022-09-29T00:00:00Z,13:03,Thursday,ST GEORGE YUS STATION,SUAE,0,0,N,YU,0,Assault / Employee Involved,ST GEORGE,Assault
2022-09-29T00:00:00Z,13:16,Thursday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,5896,Passenger Assistance Alarm Activated - No Trouble Found,ST CLAIR,Passenger
2022-09-29T00:00:00Z,14:01,Thursday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5148,Passenger Assistance Alarm Activated - No Trouble Found,SHERBOURNE,Passenger
2022-09-29T00:00:00Z,14:22,Thursday,KENNEDY BD STATION,EUBO,3,6,W,BD,5291,Body,KENNEDY,Body
2022-09-29T00:00:00Z,14:31,Thursday,DUNDAS STATION,MUIRS,0,0,S,YU,5421,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-09-29T00:00:00Z,14:32,Thursday,ST GEORGE YUS STATION,SUO,5,8,N,YU,6116,Passenger Other,ST GEORGE,Passenger
2022-09-29T00:00:00Z,14:38,Thursday,DUPONT STATION,MUATC,0,0,N,YU,5611,ATC Project,DUPONT,ATC
2022-09-29T00:00:00Z,14:47,Thursday,UNION STATION,SUAE,0,0,NA,YU,0,Assault / Employee Involved,UNION,Assault
2022-09-29T00:00:00Z,14:50,Thursday,LANSDOWNE STATION,SUUT,10,13,W,BD,5192,Unauthorized at Track Level,LANSDOWNE,Unauthorized
2022-09-29T00:00:00Z,15:01,Thursday,COLLEGE STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,COLLEGE,Injured
2022-09-29T00:00:00Z,15:11,Thursday,LANSDOWNE STATION,SUDP,4,7,W,BD,5169,Disorderly Patron,LANSDOWNE,Disorderly
2022-09-29T00:00:00Z,16:02,Thursday,COLLEGE STATION,MUSAN,4,7,S,YU,6036,Unsanitary Vehicle,COLLEGE,Unsanitary
2022-09-29T00:00:00Z,16:19,Thursday,ST CLAIR STATION,MUPAA,0,0,N,YU,5521,Passenger Assistance Alarm Activated - No Trouble Found,ST CLAIR,Passenger
2022-09-29T00:00:00Z,16:34,Thursday,BLOOR STATION,MUPAA,0,0,N,YU,5761,Passenger Assistance Alarm Activated - No Trouble Found,BLOOR,Passenger
2022-09-29T00:00:00Z,17:04,Thursday,ROSEDALE STATION,MUATC,0,0,N,YU,5858,ATC Project,ROSEDALE,ATC
2022-09-29T00:00:00Z,17:56,Thursday,GREENWOOD STATION,MUI,27,30,E,BD,5162,Injured or ill Customer (On Train) - Transported,GREENWOOD,Injured
2022-09-29T00:00:00Z,18:17,Thursday,BLOOR STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,BLOOR,Injured
2022-09-29T00:00:00Z,18:18,Thursday,KIPLING STATION,MUIR,0,0,E,BD,5134,Injured or ill Customer (On Train) - Medical Aid Refused,KIPLING,Injured
2022-09-29T00:00:00Z,18:29,Thursday,WELLESLEY STATION,MUPAA,0,0,S,YU,5911,Passenger Assistance Alarm Activated - No Trouble Found,WELLESLEY,Passenger
2022-09-29T00:00:00Z,19:09,Thursday,ST GEORGE YUS STATION,TUKEY,5,8,N,YU,5621,Two Drum Switch Keys Activated,ST GEORGE,Two
2022-09-29T00:00:00Z,19:56,Thursday,COLLEGE STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,COLLEGE,Injured
2022-09-29T00:00:00Z,20:02,Thursday,YORK MILLS STATION,SUO,0,0,S,YU,5891,Passenger Other,YORK,Passenger
2022-09-29T00:00:00Z,20:05,Thursday,BATHURST STATION,SUAP,0,0,W,BD,5006,Assault / Patron Involved,BATHURST,Assault
2022-09-29T00:00:00Z,20:08,Thursday,UNION STATION,EUATC,3,8,N,YU,5731,ATC RC&S Equipment,UNION,ATC
2022-09-29T00:00:00Z,20:50,Thursday,WARDEN STATION,MUPAA,5,9,W,BD,5289,Passenger Assistance Alarm Activated - No Trouble Found,WARDEN,Passenger
2022-09-29T00:00:00Z,21:01,Thursday,SPADINA BD STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SPADINA,Injured
2022-09-29T00:00:00Z,22:12,Thursday,VAUGHAN MC STATION,MUIR,0,0,N,YU,5726,Injured or ill Customer (On Train) - Medical Aid Refused,VAUGHAN,Injured
2022-09-29T00:00:00Z,23:00,Thursday,SHEPPARD WEST TO ST CL,MUO,0,0,NA,YU,0,Miscellaneous Other,SHEPPARD,Miscellaneous
2022-09-29T00:00:00Z,23:08,Thursday,QUEEN'S PARK STATION,SUDP,0,0,S,YU,5841,Disorderly Patron,QUEEN'S,Disorderly
2022-09-29T00:00:00Z,23:08,Thursday,EGLINTON STATION,SUDP,4,9,N,YU,5816,Disorderly Patron,EGLINTON,Disorderly
2022-09-29T00:00:00Z,23:48,Thursday,LANSDOWNE STATION,SUDP,0,0,W,BD,5132,Disorderly Patron,LANSDOWNE,Disorderly
2022-09-29T00:00:00Z,01:12,Thursday,EGLINTON STATION,MUPAA,0,0,S,YU,5551,Passenger Assistance Alarm Activated - No Trouble Found,EGLINTON,Passenger
2022-09-29T00:00:00Z,06:12,Thursday,BESSARION STATION,MUSC,0,0,E,SHP,6181,Miscellaneous Speed Control,BESSARION,Miscellaneous
2022-09-29T00:00:00Z,11:06,Thursday,DON MILLS STATION,MUSC,0,0,W,SHP,6191,Miscellaneous Speed Control,DON,Miscellaneous
2022-09-30T00:00:00Z,02:12,Friday,VAUGHAN MC STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,VAUGHAN,Injured
2022-09-30T00:00:00Z,22:00,Friday,KENNEDY SRT STATION TO,MRO,0,0,NA,SRT,0,Miscellaneous Other,KENNEDY,Miscellaneous
2022-09-30T00:00:00Z,05:50,Friday,DONLANDS STATION,EUVE,6,0,W,BD,5134,Work Vehicle,DONLANDS,Work
2022-09-30T00:00:00Z,05:57,Friday,VAUGHAN MC STATION,MUATC,3,6,S,YU,5641,ATC Project,VAUGHAN,ATC
2022-09-30T00:00:00Z,06:09,Friday,FINCH WEST STATION,PUOPO,4,7,S,YU,5641,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-09-30T00:00:00Z,06:16,Friday,DOWNSVIEW PARK STATION,PUOPO,3,6,S,YU,5641,OPTO (COMMS) Train Door Monitoring,DOWNSVIEW,OPTO
2022-09-30T00:00:00Z,06:31,Friday,COXWELL STATION,SUDP,3,6,W,BD,5303,Disorderly Patron,COXWELL,Disorderly
2022-09-30T00:00:00Z,07:02,Friday,KEELE STATION,SUDP,7,10,E,BD,5336,Disorderly Patron,KEELE,Disorderly
2022-09-30T00:00:00Z,07:13,Friday,DUNDAS STATION,MUIRS,0,0,N,YU,6121,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-09-30T00:00:00Z,07:32,Friday,KENNEDY BD STATION,MUIR,0,0,W,BD,5121,Injured or ill Customer (On Train) - Medical Aid Refused,KENNEDY,Injured
2022-09-30T00:00:00Z,08:10,Friday,MAIN STREET STATION,TUDOE,29,32,W,BD,5356,Doors Open in Error,MAIN,Doors
2022-09-30T00:00:00Z,08:11,Friday,OLD MILL STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,OLD,Injured
2022-09-30T00:00:00Z,08:39,Friday,YONGE BD STATION,MUIR,0,0,W,BD,5189,Injured or ill Customer (On Train) - Medical Aid Refused,YONGE,Injured
2022-09-30T00:00:00Z,08:53,Friday,KENNEDY BD STATION,MUTO,3,6,W,BD,5296,Misc. Transportation Other - Employee Non-Chargeable,KENNEDY,Misc.
2022-09-30T00:00:00Z,08:54,Friday,YONGE BD STATION,SUDP,0,0,NA,BD,0,Disorderly Patron,YONGE,Disorderly
2022-09-30T00:00:00Z,08:57,Friday,EGLINTON WEST STATION,SUO,0,0,N,YU,6061,Passenger Other,EGLINTON,Passenger
2022-09-30T00:00:00Z,10:34,Friday,CASTLE FRANK STATION,PUTSC,3,6,E,BD,5266,Signal Control Problem - Track,CASTLE,Signal
2022-09-30T00:00:00Z,10:58,Friday,COXWELL STATION,TUSUP,4,7,E,BD,5266,Supervisory Error,COXWELL,Supervisory
2022-09-30T00:00:00Z,11:27,Friday,COXWELL STATION,TUSUP,4,7,E,BD,5162,Supervisory Error,COXWELL,Supervisory
2022-09-30T00:00:00Z,12:41,Friday,KENNEDY BD STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,KENNEDY,Injured
2022-09-30T00:00:00Z,13:36,Friday,VICTORIA PARK STATION,PUSTS,6,9,W,BD,5169,Signals - Train Stops,VICTORIA,Signals
2022-09-30T00:00:00Z,13:49,Friday,VICTORIA PARK STATION,PUTSC,3,6,W,BD,5119,Signal Control Problem - Track,VICTORIA,Signal
2022-09-30T00:00:00Z,13:53,Friday,FINCH STATION,TUNIP,4,7,S,YU,5596,Operator Not In Position,FINCH,Operator Not
2022-09-30T00:00:00Z,14:37,Friday,VICTORIA PARK STATION,PUTSC,0,0,W,BD,5100,Signal Control Problem - Track,VICTORIA,Signal
2022-09-30T00:00:00Z,14:38,Friday,BAY STATION,SUDP,3,6,E,BD,5328,Disorderly Patron,BAY,Disorderly
2022-09-30T00:00:00Z,15:29,Friday,SHEPPARD STATION,PUMO,0,0,NA,YU,0,Station Other,SHEPPARD,Station
2022-09-30T00:00:00Z,15:40,Friday,COXWELL STATION,TUNOA,3,6,E,BD,5072,No Operator Immediately Available,COXWELL,No Operator
2022-09-30T00:00:00Z,15:46,Friday,WOODBINE STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,WOODBINE,Injured
2022-09-30T00:00:00Z,15:58,Friday,SPADINA BD STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SPADINA,Injured
2022-09-30T00:00:00Z,16:15,Friday,BLOOR STATION,MUPAA,6,9,N,YU,5646,Passenger Assistance Alarm Activated - No Trouble Found,BLOOR,Passenger
2022-09-30T00:00:00Z,16:16,Friday,GREENWOOD YARD,EUNT,87,90,W,BD,5355,Equipment - No Trouble Found,GREENWOOD,Equipment
2022-09-30T00:00:00Z,16:35,Friday,ROYAL YORK STATION,TUSC,0,0,E,BD,5040,Operator Overspeeding,ROYAL,Operator Overspeeding
2022-09-30T00:00:00Z,16:45,Friday,LAWRENCE STATION,SUAE,8,11,N,YU,5611,Assault / Employee Involved,LAWRENCE,Assault
2022-09-30T00:00:00Z,17:08,Friday,FINCH STATION,SUO,3,6,N,YU,5611,Passenger Other,FINCH,Passenger
2022-09-30T00:00:00Z,17:14,Friday,DUNDAS STATION,MUNCA,0,0,S,YU,0,NA,DUNDAS,NA
2022-09-30T00:00:00Z,17:33,Friday,EGLINTON STATION,MUIR,3,8,N,YU,5561,Injured or ill Customer (On Train) - Medical Aid Refused,EGLINTON,Injured
2022-09-30T00:00:00Z,17:37,Friday,DOWNSVIEW PARK STATION,PUOPO,3,6,N,YU,6061,OPTO (COMMS) Train Door Monitoring,DOWNSVIEW,OPTO
2022-09-30T00:00:00Z,18:07,Friday,WILSON STATION,PUOPO,3,6,S,YU,5941,OPTO (COMMS) Train Door Monitoring,WILSON,OPTO
2022-09-30T00:00:00Z,18:12,Friday,HIGHWAY 407 STATION,PUOPO,3,6,N,YU,5641,OPTO (COMMS) Train Door Monitoring,HIGHWAY,OPTO
2022-09-30T00:00:00Z,18:23,Friday,EGLINTON STATION,SUAP,8,11,N,YU,5981,Assault / Patron Involved,EGLINTON,Assault
2022-09-30T00:00:00Z,19:30,Friday,KENNEDY BD STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,KENNEDY,Escalator/Elevator
2022-09-30T00:00:00Z,19:33,Friday,CASTLE FRANK STATION,MUI,12,16,E,BD,5071,Injured or ill Customer (On Train) - Transported,CASTLE,Injured
2022-09-30T00:00:00Z,19:43,Friday,FINCH STATION,TUSUP,7,10,S,YU,5641,Supervisory Error,FINCH,Supervisory
2022-09-30T00:00:00Z,19:51,Friday,YORK MILLS STATION,MUPAA,0,0,N,YU,5991,Passenger Assistance Alarm Activated - No Trouble Found,YORK,Passenger
2022-09-30T00:00:00Z,20:05,Friday,UNION STATION,SUAE,0,0,NA,YU,0,Assault / Employee Involved,UNION,Assault
2022-09-30T00:00:00Z,20:13,Friday,JANE STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,JANE,Escalator/Elevator
2022-09-30T00:00:00Z,20:16,Friday,HIGH PARK STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,HIGH,Escalator/Elevator
2022-09-30T00:00:00Z,20:29,Friday,EGLINTON WEST STATION,PUOPO,0,0,N,YU,5701,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-09-30T00:00:00Z,20:34,Friday,COLLEGE STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,COLLEGE,Disorderly
2022-09-30T00:00:00Z,20:50,Friday,CASTLE FRANK STATION,PUTSC,5,9,E,BD,5239,Signal Control Problem - Track,CASTLE,Signal
2022-09-30T00:00:00Z,21:07,Friday,HIGHWAY 407 STATION,PUOPO,0,0,N,YU,5641,OPTO (COMMS) Train Door Monitoring,HIGHWAY,OPTO
2022-09-30T00:00:00Z,21:23,Friday,CASTLE FRANK STATION,MUPAA,3,7,E,BD,5162,Passenger Assistance Alarm Activated - No Trouble Found,CASTLE,Passenger
2022-09-30T00:00:00Z,21:23,Friday,SHERBOURNE STATION,SUO,10,14,E,BD,5028,Passenger Other,SHERBOURNE,Passenger
2022-09-30T00:00:00Z,21:40,Friday,DUFFERIN STATION,SUUT,0,0,E,BD,0,Unauthorized at Track Level,DUFFERIN,Unauthorized
2022-09-30T00:00:00Z,22:02,Friday,YORK MILLS STATION,SUDP,3,8,N,YU,5591,Disorderly Patron,YORK,Disorderly
2022-09-30T00:00:00Z,23:00,Friday,CASTLE FRANK STATION,SUDP,3,7,W,BD,5286,Disorderly Patron,CASTLE,Disorderly
2022-09-30T00:00:00Z,23:09,Friday,BLOOR STATION,MUPAA,0,0,N,YU,6101,Passenger Assistance Alarm Activated - No Trouble Found,BLOOR,Passenger
2022-09-30T00:00:00Z,23:21,Friday,DUFFERIN STATION,MUPAA,0,0,W,BD,5187,Passenger Assistance Alarm Activated - No Trouble Found,DUFFERIN,Passenger
2022-09-30T00:00:00Z,23:24,Friday,DUNDAS WEST STATION,MUD,12,16,W,BD,5286,Door Problems - Passenger Related,DUNDAS,Door
2022-09-30T00:00:00Z,23:27,Friday,DUNDAS WEST STATION,MUPAA,0,0,W,BD,5286,Passenger Assistance Alarm Activated - No Trouble Found,DUNDAS,Passenger
2022-09-30T00:00:00Z,23:59,Friday,KEELE STATION,SUDP,3,7,E,BD,5270,Disorderly Patron,KEELE,Disorderly
2022-09-30T00:00:00Z,00:07,Friday,KIPLING STATION,SUDP,11,15,E,BD,5331,Disorderly Patron,KIPLING,Disorderly
2022-09-30T00:00:00Z,00:13,Friday,MUSEUM STATION,MUI,16,21,S,YU,5521,Injured or ill Customer (On Train) - Transported,MUSEUM,Injured
2022-09-30T00:00:00Z,01:15,Friday,CASTLE FRANK STATION,PUSTC,0,0,E,BD,5072,Signals - Track Circuit Problems,CASTLE,Signals
2022-09-30T00:00:00Z,10:25,Friday,LESLIE STATION,EUSC,3,8,W,SHP,6161,Speed Control Equipment,LESLIE,Speed
2022-09-30T00:00:00Z,17:41,Friday,SHEPPARD-YONGE STATION,EUBO,5,10,E,SHP,5161,Body,SHEPPARD-YONGE,Body
2022-10-01T00:00:00Z,02:37,Saturday,SHEPPARD WEST STATION,SUDP,5,10,S,YU,5876,Disorderly Patron,SHEPPARD,Disorderly
2022-10-01T00:00:00Z,07:40,Saturday,KENNEDY SRT STATION,ERDO,0,0,N,SRT,3021,Door Problems - Faulty Equipment,KENNEDY,Door
2022-10-01T00:00:00Z,05:50,Saturday,EGLINTON STATION,MUATC,5,0,N,YU,6121,ATC Project,EGLINTON,ATC
2022-10-01T00:00:00Z,22:00,Saturday,LINE 3 SRT,MRO,0,0,NA,SRT,0,Miscellaneous Other,LINE,Miscellaneous
2022-10-01T00:00:00Z,01:07,Saturday,ELLESMERE STATION,SRO,25,30,N,SRT,3027,Passenger Other,ELLESMERE,Passenger
2022-10-01T00:00:00Z,05:54,Saturday,GREENWOOD STATION,TUNOA,5,10,E,BD,0,No Operator Immediately Available,GREENWOOD,No Operator
2022-10-01T00:00:00Z,06:14,Saturday,DUNDAS STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,DUNDAS,Injured
2022-10-01T00:00:00Z,06:17,Saturday,GREENWOOD STATION,TUNOA,5,10,E,BD,0,No Operator Immediately Available,GREENWOOD,No Operator
2022-10-01T00:00:00Z,06:28,Saturday,ST GEORGE YUS STATION,PUOPO,6,12,N,YU,5596,OPTO (COMMS) Train Door Monitoring,ST GEORGE,OPTO
2022-10-01T00:00:00Z,07:47,Saturday,ST CLAIR STATION,EUBO,6,12,N,YU,5571,Body,ST CLAIR,Body
2022-10-01T00:00:00Z,08:15,Saturday,WELLESLEY STATION,PUTDN,4,10,S,YU,5711,Debris At Track Level - Uncontrollable,WELLESLEY,Debris
2022-10-01T00:00:00Z,09:01,Saturday,ST ANDREW STATION,MUDD,4,10,S,YU,5991,Door Problems - Debris Related,ST ANDREW,Door
2022-10-01T00:00:00Z,09:06,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5100,Passenger Assistance Alarm Activated - No Trouble Found,YONGE,Passenger
2022-10-01T00:00:00Z,09:39,Saturday,ST CLAIR WEST STATION,MUPAA,3,8,S,YU,5451,Passenger Assistance Alarm Activated - No Trouble Found,ST CLAIR,Passenger
2022-10-01T00:00:00Z,10:17,Saturday,KIPLING STATION,MUI,5,10,E,BD,5270,Injured or ill Customer (On Train) - Transported,KIPLING,Injured
2022-10-01T00:00:00Z,11:37,Saturday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5062,Passenger Assistance Alarm Activated - No Trouble Found,SHERBOURNE,Passenger
2022-10-01T00:00:00Z,12:10,Saturday,SHEPPARD STATION,EUNT,5,9,N,YU,5561,Equipment - No Trouble Found,SHEPPARD,Equipment
2022-10-01T00:00:00Z,13:25,Saturday,SHEPPARD WEST STATION,SUUT,0,0,N,YU,5996,Unauthorized at Track Level,SHEPPARD,Unauthorized
2022-10-01T00:00:00Z,13:57,Saturday,PAPE STATION,TUNOA,4,8,E,BD,0,No Operator Immediately Available,PAPE,No Operator
2022-10-01T00:00:00Z,14:08,Saturday,KENNEDY BD STATION,MUCL,4,8,W,BD,5054,Divisional Clerk Related,KENNEDY,Divisional
2022-10-01T00:00:00Z,14:26,Saturday,SUMMER HILL STATION,TUNCA,0,0,NA,YU,0,NA,SUMMER,NA
2022-10-01T00:00:00Z,14:35,Saturday,ROYAL YORK STATION,SUDP,0,0,W,BD,5367,Disorderly Patron,ROYAL,Disorderly
2022-10-01T00:00:00Z,15:18,Saturday,DAVISVILLE STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,DAVISVILLE,Injured
